Light,Pressure,X,Y,Z
226,3408,0.59,-0.12,-9.1
210,3393,0.59,-0.2,-9.06
225,3402,0.59,-0.16,-9.06
205,3387,0.59,-0.16,-9.14
217,3386,0.51,-0.16,-9.1
223,3377,0.55,-0.12,-9.1
225,3402,0.59,-0.16,-9.14
223,3379,0.59,-0.08,-9.1
221,3393,0.59,-0.16,-9.1
208,3408,0.59,-0.2,-8.98
219,3391,0.59,-0.16,-9.14
227,3395,0.59,-0.16,-9.18
223,3394,0.59,-0.16,-9.1
223,3373,0.55,-0.16,-9.1
224,3367,0.55,-0.16,-9.14
211,3392,0.59,-0.12,-9.1
221,3382,0.59,-0.16,-9.1
211,3397,0.55,-0.2,-9.1
223,3387,0.55,-0.12,-9.1
228,3393,0.55,-0.12,-9.06
219,3388,0.55,-0.16,-9.1
213,3389,0.55,-0.2,-9.1
207,3377,0.55,-0.08,-9.1
219,3385,0.59,-0.16,-9.06
222,3381,0.55,-0.16,-9.14
230,3398,0.59,-0.12,-9.14
208,3381,0.59,-0.2,-9.1
221,3371,0.59,-0.12,-9.1
207,3397,0.63,-0.2,-9.1
217,3397,0.59,-0.16,-9.1
223,3387,0.55,-0.12,-9.1
226,3406,0.51,-0.12,-9.1
226,3381,0.59,-0.16,-9.02
220,3376,0.59,-0.2,-9.06
209,3381,0.55,-0.16,-9.1
218,3386,0.51,-0.16,-9.1
226,3399,0.55,-0.12,-9.1
219,3373,0.55,-0.12,-9.1
225,3408,0.59,-0.16,-9.1
210,3399,0.59,-0.2,-9.14
210,3391,0.63,-0.12,-9.14
219,3378,0.55,-0.2,-9.14
218,3392,0.55,-0.12,-9.06
222,3408,0.55,-0.12,-9.1
226,3383,0.55,-0.16,-9.1
206,3377,0.55,-0.16,-9.14
213,3390,0.55,-0.12,-9.1
208,3395,0.59,-0.16,-9.1
218,3385,0.59,-0.2,-9.1
223,3391,0.55,-0.16,-9.1
228,3379,0.59,-0.2,-9.1
204,3383,0.55,-0.2,-9.1
219,3399,0.63,-0.16,-9.1
211,3391,0.59,-0.16,-9.14
220,3411,0.55,-0.16,-9.14
222,3389,0.59,-0.16,-9.1
229,3394,0.55,-0.16,-9.06
225,3403,0.59,-0.16,-9.1
212,3381,0.55,-0.16,-9.18
210,3385,0.55,-0.16,-9.14
221,3382,0.55,-0.2,-9.1
226,3403,0.59,-0.12,-9.14
224,3376,0.55,-0.16,-9.1
224,3393,0.59,-0.2,-9.1
208,3398,0.55,-0.16,-9.1
214,3393,0.55,-0.12,-9.06
219,3394,0.55,-0.16,-9.14
214,3394,0.59,-0.12,-9.1
223,3377,0.55,-0.12,-9.1
224,3392,0.55,-0.16,-9.06
207,3385,0.55,-0.16,-9.1
215,3381,0.55,-0.12,-9.1
210,3381,0.59,-0.16,-9.06
220,3393,0.59,-0.16,-9.14
224,3392,0.55,-0.16,-9.1
221,3369,0.55,-0.16,-9.02
208,3386,0.55,-0.2,-9.06
220,3387,0.55,-0.12,-9.14
214,3376,0.59,-0.2,-9.14
222,3376,0.55,-0.16,-9.1
225,3391,0.55,-0.12,-9.14
212,3381,0.59,-0.2,-9.1
229,3376,0.55,-0.08,-9.1
205,3399,0.59,-0.16,-9.1
215,3386,0.51,-0.16,-9.1
223,3390,0.55,-0.16,-9.1
234,3383,0.59,-0.2,-9.1
222,3375,0.55,-0.2,-9.14
222,3389,0.51,-0.2,-9.14
208,3394,0.59,-0.2,-9.1
217,3391,0.55,-0.16,-9.14
223,3376,0.55,-0.12,-9.06
222,3402,0.55,-0.12,-9.06
224,3378,0.51,-0.08,-9.06
224,3398,0.59,-0.16,-9.1
208,3399,0.55,-0.16,-9.1
208,3362,0.59,-0.16,-9.14
215,3398,0.59,-0.16,-9.1
221,3397,0.59,-0.2,-9.14
222,3377,0.55,-0.12,-9.1
208,3382,0.59,-0.16,-9.1
215,3409,0.55,-0.12,-9.14
211,3376,0.59,-0.16,-9.14
221,3406,0.59,-0.16,-9.06
225,3408,0.55,-0.16,-9.18
228,3402,0.55,-0.12,-9.1
205,3389,0.59,-0.16,-9.1
221,3383,0.55,-0.16,-9.06
208,3393,0.55,-0.16,-9.1
221,3408,0.59,-0.16,-9.1
223,3387,0.59,-0.16,-9.1
229,3385,0.59,-0.12,-9.1
226,3382,0.55,-0.12,-9.14
217,3395,0.63,-0.12,-9.06
212,3410,0.59,-0.16,-9.18
220,3398,0.55,-0.16,-9.14
225,3382,0.55,-0.16,-9.1
220,3391,0.55,-0.12,-9.1
227,3399,0.55,-0.2,-9.1
213,3387,0.55,-0.12,-9.14
214,3389,0.59,-0.12,-9.1
220,3373,0.59,-0.16,-9.14
219,3401,0.55,-0.2,-9.14
220,3381,0.55,-0.12,-9.14
228,3401,0.55,-0.16,-9.1
208,3392,0.55,-0.12,-9.1
212,3398,0.59,-0.16,-9.14
208,3408,0.55,-0.16,-9.06
218,3408,0.55,-0.08,-9.1
223,3387,0.59,-0.16,-9.18
225,3394,0.59,-0.16,-9.1
208,3398,0.55,-0.16,-9.1
224,3409,0.55,-0.12,-9.1
208,3391,0.59,-0.16,-9.1
222,3408,0.55,-0.2,-9.18
225,3377,0.59,-0.12,-9.14
225,3391,0.51,-0.16,-9.1
227,3378,0.59,-0.2,-9.14
219,3387,0.59,-0.16,-9.06
211,3401,0.51,-0.16,-9.1
218,3389,0.55,-0.12,-9.1
225,3383,0.55,-0.16,-9.14
222,3408,0.59,-0.12,-9.06
229,3388,0.55,-0.2,-9.06
212,3360,0.55,-0.12,-9.14
212,3388,0.55,-0.16,-9.1
217,3394,0.51,-0.16,-9.1
219,3409,0.55,-0.12,-9.1
224,3388,0.55,-0.16,-9.14
229,3398,0.59,-0.2,-9.14
206,3379,0.63,-0.08,-9.1
213,3392,0.59,-0.16,-9.1
210,3382,0.55,-0.16,-9.06
217,3398,0.55,-0.2,-9.06
226,3367,0.55,-0.2,-9.06
224,3396,0.55,-0.12,-9.06
207,3404,0.55,-0.16,-9.06
219,3407,0.55,-0.16,-9.18
214,3383,0.59,-0.16,-9.1
220,3383,0.55,-0.16,-9.1
224,3388,0.63,-0.2,-9.06
224,3376,0.55,-0.12,-9.1
227,3390,0.55,-0.16,-9.14
214,3377,0.59,-0.2,-9.14
216,3377,0.59,-0.12,-9.1
220,3389,0.59,-0.2,-9.06
225,3389,0.55,-0.12,-9.1
227,3408,0.55,-0.12,-9.1
226,3376,0.59,-0.12,-9.1
206,3408,0.59,-0.2,-9.1
216,3386,0.55,-0.12,-9.1
226,3408,0.59,-0.12,-9.06
219,3408,0.55,-0.16,-9.1
226,3376,0.55,-0.16,-9.06
229,3392,0.55,-0.12,-9.1
208,3404,0.59,-0.12,-9.1
215,3398,0.59,-0.12,-9.18
210,3407,0.59,-0.16,-9.06
222,3408,0.55,-0.12,-9.1
225,3408,0.59,-0.16,-9.1
223,3407,0.63,-0.2,-9.06
208,3376,0.59,-0.16,-9.14
208,3413,0.59,-0.2,-9.1
215,3403,0.55,-0.16,-9.06
222,3402,0.55,-0.2,-9.1
227,3391,0.55,-0.16,-9.14
214,3377,0.55,-0.16,-9.06
226,3391,0.59,-0.12,-9.06
204,3399,0.59,-0.24,-9.14
215,3389,0.55,-0.12,-9.1
225,3401,0.59,-0.16,-9.1
227,3408,0.59,-0.16,-9.18
225,3403,0.55,-0.2,-9.1
223,3374,0.55,-0.16,-9.1
208,3397,0.55,-0.16,-9.14
220,3405,0.55,-0.16,-9.14
224,3389,0.55,-0.12,-9.06
221,3377,0.55,-0.12,-9.06
224,3399,0.55,-0.16,-9.06
223,3392,0.59,-0.2,-9.14
211,3408,0.55,-0.16,-9.14
219,3395,0.55,-0.2,-9.14
214,3402,0.63,-0.16,-9.06
222,3386,0.55,-0.12,-9.18
229,3403,0.55,-0.16,-9.14
217,3397,0.59,-0.12,-9.06
215,3392,0.59,-0.16,-9.06
204,3367,0.59,-0.16,-9.1
220,3365,0.59,-0.16,-9.1
223,3409,0.59,-0.16,-9.06
225,3383,0.55,-0.16,-9.14
208,3388,0.59,-0.2,-9.06
221,3408,0.55,-0.12,-9.06
208,3396,0.59,-0.2,-9.14
217,3376,0.63,-0.2,-9.14
223,3397,0.55,-0.16,-9.1
226,3373,0.55,-0.16,-9.1
226,3384,0.55,-0.16,-9.18
210,3395,0.51,-0.16,-9.1
209,3386,0.59,-0.16,-9.06
219,3391,0.55,-0.16,-9.1
224,3396,0.55,-0.12,-9.1
230,3393,0.55,-0.12,-9.1
227,3376,0.51,-0.16,-9.1
206,3381,0.55,-0.12,-9.1
218,3376,0.55,-0.12,-9.14
225,3407,0.59,-0.2,-9.14
221,3408,0.59,-0.16,-9.1
226,3383,0.59,-0.16,-9.06
224,3397,0.55,-0.16,-9.1
209,3378,0.59,-0.24,-9.1
219,3383,0.55,-0.12,-9.14
212,3386,0.55,-0.12,-9.14
219,3378,0.55,-0.16,-9.1
226,3408,0.55,-0.12,-9.14
217,3388,0.55,-0.12,-9.1
213,3405,0.55,-0.12,-9.1
207,3402,0.55,-0.16,-9.1
211,3415,0.55,-0.16,-9.1
223,3379,0.55,-0.16,-9.14
222,3364,0.59,-0.2,-9.18
208,3401,0.55,-0.16,-9.02
223,3385,0.59,-0.2,-9.1
208,3376,0.59,-0.16,-9.06
222,3377,0.59,-0.2,-9.1
224,3382,0.59,-0.16,-9.14
227,3389,0.59,-0.12,-9.06
225,3391,0.55,-0.16,-9.1
220,3383,0.63,-0.16,-9.1
211,3395,0.59,-0.2,-9.1
219,3401,0.55,-0.16,-9.06
225,3377,0.55,-0.12,-9.1
222,3402,0.59,-0.16,-9.14
225,3403,0.51,-0.16,-9.06
213,3408,0.51,-0.08,-9.06
215,3410,0.55,-0.12,-9.1
219,3389,0.59,-0.2,-9.1
217,3383,0.59,-0.2,-9.1
221,3375,0.55,-0.12,-9.18
229,3409,0.51,-0.12,-9.14
207,3395,0.55,-0.12,-9.14
214,3390,0.59,-0.16,-9.06
210,3372,0.59,-0.2,-9.02
217,3401,0.59,-0.2,-9.1
228,3408,0.55,-0.2,-9.1
230,3379,0.59,-0.16,-9.1
205,3376,0.55,-0.16,-9.1
217,3392,0.59,-0.16,-9.06
211,3381,0.55,-0.16,-9.06
222,3386,0.59,-0.16,-9.14
223,3406,0.55,-0.16,-9.14
225,3388,0.59,-0.2,-9.14
228,3409,0.59,-0.12,-9.14
205,3395,0.59,-0.16,-9.1
215,3392,0.59,-0.16,-9.1
225,3375,0.55,-0.12,-9.1
228,3399,0.55,-0.12,-9.1
224,3399,0.59,-0.16,-9.14
231,3406,0.55,-0.08,-9.1
206,3395,0.51,-0.08,-9.1
215,3395,0.55,-0.16,-9.1
223,3378,0.55,-0.12,-9.1
219,3393,0.59,-0.2,-9.14
225,3401,0.55,-0.12,-9.14
222,3387,0.55,-0.16,-9.06
211,3386,0.55,-0.16,-9.14
217,3392,0.59,-0.16,-9.1
210,3379,0.55,-0.16,-9.14
222,3377,0.59,-0.16,-9.06
225,3391,0.55,-0.2,-9.14
212,3367,0.59,-0.12,-9.06
210,3407,0.55,-0.12,-9.06
208,3415,0.55,-0.16,-9.06
213,3375,0.59,-0.16,-9.1
222,3384,0.55,-0.16,-9.1
226,3376,0.59,-0.12,-9.1
206,3376,0.55,-0.12,-9.1
219,3391,0.59,-0.16,-9.1
210,3375,0.55,-0.16,-9.1
219,3403,0.55,-0.12,-9.1
226,3392,0.55,-0.16,-9.14
226,3395,0.55,-0.16,-9.1
225,3381,0.55,-0.2,-9.1
215,3408,0.55,-0.16,-9.06
210,3413,0.55,-0.2,-9.14
220,3391,0.63,-0.16,-9.06
226,3390,0.55,-0.16,-9.06
224,3404,0.55,-0.16,-9.1
228,3405,0.59,-0.12,-9.14
207,3376,0.55,-0.2,-9.1
211,3393,0.55,-0.16,-9.14
222,3403,0.55,-0.16,-9.06
220,3398,0.59,-0.2,-9.06
223,3399,0.55,-0.12,-9.1
227,3391,0.55,-0.16,-9.14
208,3388,0.59,-0.2,-9.18
217,3395,0.59,-0.12,-9.06
210,3395,0.59,-0.2,-9.1
223,3390,0.55,-0.12,-9.14
225,3409,0.59,-0.2,-9.14
223,3405,0.59,-0.2,-9.1
208,3395,0.55,-0.16,-9.18
208,3382,0.55,-0.16,-9.1
218,3388,0.55,-0.16,-9.1
221,3381,0.55,-0.16,-9.1
224,3395,0.55,-0.12,-9.1
215,3402,0.55,-0.12,-9.14
225,3399,0.59,-0.2,-9.1
206,3405,0.59,-0.12,-9.14
217,3392,0.55,-0.2,-9.14
220,3401,0.55,-0.16,-9.1
226,3379,0.59,-0.12,-9.06
223,3381,0.59,-0.12,-9.1
230,3383,0.51,-0.12,-9.1
206,3389,0.55,-0.16,-9.1
218,3385,0.55,-0.16,-9.1
224,3383,0.59,-0.16,-9.1
216,3390,0.59,-0.16,-9.1
224,3408,0.59,-0.16,-9.1
224,3389,0.63,-0.2,-9.14
211,3405,0.51,-0.12,-9.14
217,3390,0.55,-0.12,-9.18
215,3394,0.59,-0.12,-9.14
221,3404,0.59,-0.2,-9.06
224,3376,0.55,-0.12,-9.02
215,3388,0.63,-0.2,-9.1
210,3387,0.59,-0.16,-9.1
204,3414,0.55,-0.2,-9.14
218,3405,0.59,-0.08,-9.1
224,3387,0.59,-0.2,-9.1
223,3402,0.55,-0.16,-9.1
208,3406,0.59,-0.16,-9.1
227,3414,0.55,-0.16,-9.1
208,3387,0.59,-0.2,-9.14
215,3394,0.59,-0.16,-9.06
225,3396,0.55,-0.12,-9.14
225,3391,0.55,-0.2,-9.06
225,3398,0.59,-0.2,-9.14
225,3389,0.59,-0.16,-9.06
209,3402,0.55,-0.16,-9.1
219,3407,0.55,-0.16,-9.14
224,3403,0.59,-0.2,-9.14
221,3371,0.51,-0.16,-9.1
225,3375,0.59,-0.2,-9.1
217,3398,0.55,-0.16,-9.06
212,3392,0.55,-0.16,-9.1
220,3376,0.59,-0.12,-9.1
215,3389,0.55,-0.16,-9.14
221,3383,0.59,-0.16,-9.14
226,3383,0.59,-0.24,-9.14
208,3392,0.59,-0.2,-9.1
213,3408,0.55,-0.2,-9.1
207,3407,0.59,-0.12,-9.06
219,3389,0.55,-0.12,-9.18
225,3409,0.55,-0.16,-9.18
229,3376,0.59,-0.12,-9.1
206,3391,0.59,-0.12,-9.06
219,3403,0.59,-0.2,-9.1
208,3395,0.63,-0.16,-9.14
221,3406,0.55,-0.12,-9.1
225,3387,0.59,-0.16,-9.06
225,3407,0.59,-0.16,-9.1
225,3399,0.55,-0.12,-9.1
209,3395,0.55,-0.16,-9.14
208,3379,0.59,-0.2,-9.1
221,3376,0.55,-0.24,-9.1
224,3397,0.59,-0.12,-9.06
226,3392,0.55,-0.12,-9.1
221,3379,0.55,-0.16,-9.1
213,3408,0.59,-0.16,-9.1
219,3394,0.55,-0.2,-9.14
225,3406,0.55,-0.16,-9.1
223,3379,0.51,-0.2,-9.1
223,3407,0.59,-0.2,-9.1
208,3378,0.55,-0.16,-9.06
210,3383,0.55,-0.12,-9.06
219,3398,0.59,-0.2,-9.14
218,3417,0.55,-0.16,-9.1
222,3399,0.59,-0.2,-9.06
226,3403,0.59,-0.2,-9.14
207,3394,0.59,-0.12,-9.1
215,3408,0.59,-0.12,-9.1
211,3418,0.55,-0.12,-9.1
219,3379,0.59,-0.16,-9.1
224,3376,0.51,-0.12,-9.1
223,3393,0.55,-0.12,-9.14
208,3382,0.59,-0.2,-9.18
208,3399,0.55,-0.16,-9.1
211,3399,0.59,-0.12,-9.14
221,3405,0.55,-0.08,-9.14
225,3412,0.59,-0.12,-9.1
219,3385,0.59,-0.2,-9.06
225,3398,0.59,-0.2,-9.14
202,3408,0.55,-0.16,-9.1
216,3378,0.55,-0.12,-9.06
222,3401,0.59,-0.16,-9.1
227,3388,0.55,-0.16,-9.1
226,3387,0.59,-0.16,-9.14
223,3405,0.59,-0.16,-9.1
212,3405,0.55,-0.16,-9.14
224,3382,0.55,-0.16,-9.06
224,3394,0.55,-0.16,-9.1
221,3393,0.55,-0.12,-9.1
226,3392,0.59,-0.16,-9.06
213,3392,0.55,-0.2,-9.1
214,3399,0.59,-0.2,-9.06
221,3376,0.55,-0.16,-9.14
219,3376,0.55,-0.12,-9.1
225,3385,0.51,-0.16,-9.1
231,3409,0.59,-0.12,-9.1
207,3411,0.55,-0.16,-9.1
208,3407,0.59,-0.12,-9.1
210,3403,0.59,-0.12,-9.1
223,3396,0.59,-0.16,-9.06
221,3386,0.55,-0.12,-9.18
227,3394,0.59,-0.2,-9.1
210,3360,0.51,-0.16,-9.06
208,3395,0.55,-0.2,-9.06
215,3404,0.55,-0.12,-9.02
223,3391,0.59,-0.2,-9.14
224,3408,0.55,-0.16,-9.1
213,3377,0.55,-0.2,-9.14
225,3406,0.59,-0.12,-9.14
207,3395,0.55,-0.16,-9.1
215,3363,0.63,-0.2,-9.1
223,3389,0.55,-0.16,-9.1
229,3391,0.59,-0.16,-9.1
224,3387,0.59,-0.2,-9.1
222,3402,0.55,-0.12,-9.1
208,3375,0.63,-0.16,-9.1
222,3395,0.55,-0.2,-9.06
223,3392,0.59,-0.16,-9.06
223,3409,0.51,-0.12,-9.06
225,3394,0.59,-0.16,-9.14
208,3381,0.55,-0.12,-9.06
208,3401,0.63,-0.16,-9.14
224,3392,0.59,-0.16,-9.1
221,3389,0.59,-0.16,-9.06
223,3402,0.55,-0.16,-9.02
226,3379,0.63,-0.16,-9.06
206,3409,0.55,-0.12,-9.06
219,3377,0.59,-0.2,-9.06
213,3403,0.59,-0.16,-9.1
223,3391,0.55,-0.08,-9.06
224,3398,0.59,-0.16,-9.1
218,3405,0.63,-0.16,-9.1
213,3391,0.55,-0.16,-9.1
208,3399,0.59,-0.16,-9.06
215,3393,0.59,-0.12,-9.1
223,3406,0.55,-0.08,-9.1
227,3386,0.55,-0.16,-9.14
206,3414,0.51,-0.12,-9.06
221,3392,0.55,-0.12,-9.14
208,3395,0.59,-0.16,-9.1
221,3385,0.59,-0.2,-9.1
224,3392,0.63,-0.12,-9.06
225,3403,0.55,-0.16,-9.1
225,3393,0.59,-0.2,-9.14
208,3413,0.55,-0.16,-9.14
215,3403,0.59,-0.16,-9.06
219,3399,0.55,-0.16,-9.1
226,3401,0.51,-0.16,-9.1
224,3376,0.63,-0.2,-9.14
226,3415,0.55,-0.12,-9.1
206,3383,0.55,-0.2,-9.1
219,3398,0.59,-0.12,-9.06
221,3392,0.59,-0.2,-9.1
222,3399,0.55,-0.12,-9.18
224,3416,0.59,-0.12,-9.1
214,3408,0.59,-0.2,-9.1
211,3389,0.59,-0.2,-9.14
215,3396,0.59,-0.2,-9.14
214,3395,0.59,-0.16,-9.06
222,3407,0.59,-0.16,-9.18
224,3399,0.55,-0.2,-9.14
206,3410,0.55,-0.16,-9.06
215,3376,0.55,-0.2,-9.06
209,3405,0.55,-0.16,-9.1
221,3381,0.59,-0.2,-9.14
222,3390,0.59,-0.16,-9.1
226,3387,0.55,-0.12,-9.1
207,3408,0.51,-0.12,-9.14
213,3389,0.55,-0.12,-9.1
212,3399,0.59,-0.2,-9.14
221,3402,0.59,-0.2,-9.06
227,3403,0.59,-0.16,-9.06
214,3377,0.55,-0.12,-9.1
227,3408,0.51,-0.12,-9.14
208,3381,0.55,-0.12,-9.14
214,3401,0.59,-0.16,-9.1
219,3410,0.55,-0.08,-9.1
227,3381,0.51,-0.16,-9.1
224,3385,0.51,-0.2,-9.1
222,3392,0.59,-0.16,-9.1
209,3401,0.55,-0.12,-9.06
221,3373,0.55,-0.16,-9.18
223,3379,0.55,-0.16,-9.14
222,3407,0.59,-0.12,-9.18
226,3408,0.55,-0.2,-9.14
210,3394,0.55,-0.16,-9.1
213,3379,0.55,-0.16,-9.14
222,3383,0.55,-0.2,-9.06
214,3388,0.63,-0.12,-9.14
225,3408,0.59,-0.16,-9.1
226,3381,0.59,-0.12,-9.1
203,3404,0.55,-0.08,-9.06
219,3399,0.59,-0.16,-9.1
213,3383,0.47,-0.12,-9.1
217,3391,0.55,-0.16,-9.1
222,3383,0.55,-0.2,-9.14
222,3407,0.59,-0.12,-9.14
208,3409,0.59,-0.2,-9.1
209,3391,0.55,-0.16,-9.14
217,3408,0.55,-0.16,-9.1
223,3390,0.63,-0.16,-9.06
227,3406,0.55,-0.16,-9.1
203,3415,0.59,-0.12,-9.14
215,3372,0.55,-0.12,-9.06
212,3394,0.55,-0.16,-9.1
218,3383,0.55,-0.16,-9.14
221,3409,0.55,-0.12,-9.1
222,3383,0.59,-0.2,-9.14
224,3389,0.59,-0.16,-9.14
208,3390,0.59,-0.12,-9.14
214,3399,0.59,-0.16,-9.14
221,3393,0.55,-0.16,-9.14
228,3393,0.59,-0.12,-9.1
225,3379,0.55,-0.16,-9.14
227,3379,0.59,-0.16,-9.1
205,3381,0.59,-0.16,-9.1
211,3373,0.55,-0.16,-9.1
225,3390,0.59,-0.12,-9.1
221,3382,0.55,-0.2,-9.1
223,3376,0.55,-0.16,-9.1
222,3395,0.55,-0.16,-9.1
205,3376,0.55,-0.12,-9.14
217,3388,0.59,-0.16,-9.06
211,3393,0.59,-0.16,-9.14
219,3409,0.59,-0.2,-9.1
222,3389,0.59,-0.16,-9.1
220,3379,0.59,-0.16,-9.1
209,3382,0.59,-0.16,-9.1
206,3407,0.59,-0.2,-9.14
215,3390,0.59,-0.12,-9.14
222,3395,0.59,-0.2,-9.1
227,3408,0.63,-0.16,-9.1
209,3410,0.55,-0.16,-9.06
227,3392,0.55,-0.16,-9.1
208,3408,0.63,-0.12,-9.06
214,3381,0.55,-0.24,-9.14
218,3397,0.59,-0.12,-9.14
229,3398,0.59,-0.16,-9.1
223,3399,0.55,-0.12,-9.1
222,3379,0.59,-0.2,-9.14
210,3423,0.51,-0.2,-9.18
219,3386,0.55,-0.16,-9.06
224,3398,0.55,-0.2,-9.18
221,3392,0.51,-0.16,-9.14
218,3390,0.59,-0.08,-9.14
217,3394,0.59,-0.12,-9.14
210,3391,0.55,-0.16,-9.14
221,3407,0.55,-0.16,-9.14
212,3402,0.59,-0.16,-9.14
222,3408,0.63,-0.16,-9.1
225,3410,0.59,-0.16,-9.14
213,3378,0.59,-0.2,-9.18
210,3399,0.55,-0.12,-9.1
208,3410,0.59,-0.16,-9.18
219,3407,0.59,-0.2,-9.1
221,3394,0.55,-0.12,-9.06
225,3376,0.55,-0.12,-9.06
208,3380,0.59,-0.12,-9.1
223,3395,0.59,-0.24,-9.06
208,3406,0.55,-0.12,-9.1
219,3408,0.55,-0.2,-9.1
224,3390,0.55,-0.16,-9.14
227,3375,0.63,-0.12,-9.1
229,3376,0.59,-0.24,-9.1
215,3395,0.59,-0.2,-9.1
210,3385,0.55,-0.12,-9.1
218,3367,0.59,-0.12,-9.18
223,3373,0.55,-0.08,-9.14
219,3408,0.59,-0.16,-9.14
227,3409,0.55,-0.2,-9.1
214,3393,0.55,-0.16,-9.06
213,3405,0.55,-0.12,-9.06
218,3392,0.55,-0.16,-9.02
218,3392,0.59,-0.16,-9.1
222,3396,0.63,-0.2,-9.1
225,3395,0.59,-0.2,-9.14
210,3374,0.59,-0.2,-9.14
210,3388,0.55,-0.16,-9.18
203,3393,0.55,-0.16,-9.06
216,3376,0.59,-0.16,-9.1
223,3411,0.55,-0.2,-9.14
227,3382,0.55,-0.12,-9.06
206,3390,0.55,-0.2,-9.14
223,3386,0.55,-0.16,-9.1
208,3397,0.59,-0.12,-9.14
215,3390,0.55,-0.12,-9.1
224,3390,0.59,-0.16,-9.1
227,3408,0.59,-0.16,-9.1
222,3392,0.59,-0.16,-9.1
219,3382,0.55,-0.16,-9.06
211,3397,0.59,-0.16,-9.14
215,3376,0.55,-0.16,-9.06
224,3421,0.55,-0.12,-9.02
222,3382,0.55,-0.16,-9.14
225,3389,0.59,-0.16,-9.18
211,3412,0.55,-0.16,-9.14
210,3373,0.59,-0.2,-9.1
223,3385,0.51,-0.12,-9.1
214,3405,0.55,-0.12,-9.18
223,3408,0.59,-0.16,-9.06
224,3406,0.59,-0.12,-9.1
208,3392,0.55,-0.16,-9.14
215,3389,0.55,-0.16,-9.1
207,3390,0.59,-0.16,-9.1
217,3395,0.59,-0.16,-9.06
223,3406,0.59,-0.16,-9.06
228,3405,0.59,-0.16,-9.06
207,3403,0.55,-0.12,-9.06
222,3395,0.59,-0.12,-9.1
208,3389,0.55,-0.16,-9.02
217,3399,0.55,-0.16,-9.1
220,3408,0.59,-0.16,-9.1
226,3397,0.51,-0.12,-9.06
225,3410,0.55,-0.16,-9.1
217,3386,0.55,-0.16,-9.1
210,3389,0.55,-0.2,-9.06
219,3411,0.59,-0.12,-9.1
224,3386,0.55,-0.16,-9.1
220,3398,0.59,-0.16,-9.1
223,3380,0.59,-0.16,-9.06
212,3405,0.59,-0.12,-9.06
211,3376,0.55,-0.16,-9.14
219,3405,0.55,-0.2,-9.1
217,3403,0.59,-0.2,-9.14
224,3408,0.55,-0.16,-9.1
223,3383,0.59,-0.16,-9.1
209,3380,0.55,-0.16,-9.1
211,3390,0.59,-0.16,-9.14
208,3377,0.59,-0.16,-9.1
221,3389,0.55,-0.16,-9.14
223,3381,0.51,-0.2,-9.06
225,3388,0.55,-0.12,-9.06
211,3407,0.55,-0.12,-9.02
224,3381,0.59,-0.16,-9.14
208,3387,0.59,-0.08,-9.1
219,3389,0.59,-0.16,-9.1
221,3403,0.55,-0.16,-9.1
226,3386,0.59,-0.16,-9.1
222,3375,0.55,-0.16,-9.1
226,3406,0.55,-0.2,-9.14
208,3395,0.55,-0.2,-9.14
217,3395,0.55,-0.12,-9.18
223,3417,0.59,-0.12,-9.1
221,3386,0.55,-0.2,-9.06
227,3381,0.55,-0.16,-9.1
218,3388,0.59,-0.16,-9.14
208,3405,0.59,-0.12,-9.1
221,3380,0.59,-0.2,-9.14
211,3403,0.59,-0.12,-9.1
223,3403,0.55,-0.12,-9.06
226,3405,0.59,-0.16,-9.1
222,3401,0.59,-0.16,-9.1
211,3421,0.59,-0.16,-9.06
207,3405,0.59,-0.16,-9.14
213,3407,0.55,-0.16,-9.1
222,3405,0.59,-0.16,-9.1
225,3393,0.55,-0.2,-9.14
219,3385,0.55,-0.12,-9.14
223,3402,0.55,-0.16,-9.14
208,3398,0.59,-0.16,-9.1
210,3383,0.59,-0.16,-9.14
219,3383,0.59,-0.16,-9.06
225,3385,0.55,-0.12,-9.14
221,3378,0.55,-0.12,-9.06
227,3391,0.55,-0.16,-9.1
207,3375,0.55,-0.2,-9.1
214,3397,0.55,-0.24,-9.1
222,3394,0.59,-0.2,-9.1
224,3408,0.55,-0.2,-9.06
223,3388,0.55,-0.2,-9.06
227,3414,0.55,-0.12,-9.06
208,3382,0.55,-0.12,-9.1
213,3376,0.63,-0.2,-9.1
208,3377,0.59,-0.2,-9.1
217,3379,0.51,-0.12,-9.1
224,3399,0.55,-0.16,-9.06
227,3403,0.59,-0.16,-9.1
208,3420,0.59,-0.16,-9.06
226,3411,0.59,-0.16,-9.1
207,3394,0.59,-0.2,-9.1
215,3405,0.51,-0.12,-9.06
225,3399,0.55,-0.12,-9.1
226,3408,0.59,-0.12,-9.14
227,3379,0.55,-0.12,-9.1
225,3398,0.55,-0.12,-9.14
206,3398,0.51,-0.12,-9.1
219,3379,0.55,-0.12,-9.1
225,3379,0.59,-0.12,-9.06
217,3389,0.55,-0.16,-9.1
226,3399,0.59,-0.16,-9.1
224,3391,0.59,-0.16,-9.1
207,3397,0.59,-0.12,-9.1
214,3379,0.55,-0.16,-9.06
212,3402,0.55,-0.2,-9.1
219,3413,0.55,-0.16,-9.14
225,3373,0.55,-0.16,-9.18
224,3408,0.59,-0.2,-9.14
208,3373,0.51,-0.16,-9.1
211,3408,0.59,-0.16,-9.1
209,3413,0.55,-0.2,-9.14
219,3407,0.55,-0.12,-9.1
225,3394,0.55,-0.2,-9.06
